index,loc_name,storeid,address_raw,city,work_time,RunDate,loc_type,brand,shop_info
185,成都金棕榈店,(No.A0130),双流区天府新区华阳街道协和下街588号,成都,09:30-20:00,08/01/21 07:10,代运营,luckin coffee,
186,龙翔通讯华阳店,(No.6460),双流区华阳镇正北上街163号龙翔通讯城店内,成都,09:00-20:00,08/01/21 07:10,自运营,luckin coffee,
187,成都世豪广场2F店,(No.6579),高新区剑南大道998号世豪广场二层,成都,09:30-21:30,08/01/21 07:10,自运营,luckin coffee,
188,清凤时代城店,(No.2622),高新区剑南大道中段716号清凤时代城负一层,成都,09:00-20:30,08/01/21 07:10,自运营,luckin coffee,
189,出版大厦店,(No.1896),青羊区槐树街2号附1号出版大厦底商,成都,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
190,成都新城市广场店,(No.2347),青羊区西大街9号新城市广场2幢一层,成都,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
191,少城视井文化产业园店,(No.2227),青羊区东胜街40号少城视井文创产业园3号楼一层,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
192,铂金大厦店,(No.7216),青羊区青龙街铂金大厦1栋一层52号,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
193,友豪罗曼酒店店,(No.1724),青羊区人民中路二段22号友豪罗曼酒店一层大堂,成都,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
194,泰丰国际广场店,(No.2371),青羊区人民中路二段29号泰丰国际广场一层大堂,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
195,四川大学锦城学院店,(No.6354),高新区西源大道1号四川大学锦城学院二期附属用房A区2栋创业路1号附1-3号,成都,08:30-21:00,08/01/21 07:10,自运营,luckin coffee,
196,成都龙湖时代天街A馆店,(No.6858),高新区合作路89号龙湖时代天街商场A馆四层4-C01号,成都,10:00-20:30,08/01/21 07:10,自运营,luckin coffee,
197,中石化羊西北店,(No.2821),郫都区天辰路1号中国石油石化加气站一层易捷便利店,成都,07:30-20:00,08/01/21 07:10,自运营,luckin coffee,
198,青羊工业园店,(No.4727),青羊区敬业路23号青羊工业总部基地运动休闲中心一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
199,纺织高等专科学校店,(No.6547),郫都区犀浦镇犀城旺座小区成都纺织高等专科学校北苑校区正门右侧楼底商,成都,09:00-19:00,08/01/21 07:10,自运营,luckin coffee,
200,黄金珠宝中心店,(No.7189),金牛区蜀西路48号西城国际2栋一层B110,成都,08:30-18:00,08/01/21 07:10,自运营,luckin coffee,
201,犀浦站店,(No.A0441),郫都区犀浦街道天府大道5号底商,成都,08:00-21:00,08/01/21 07:10,代运营,luckin coffee,
202,青羊万达店,(No.3113),青羊区日月大道一段996号底商,成都,09:00-21:00,08/01/21 07:10,自运营,luckin coffee,
203,金沙万瑞中心店,(No.1598),青羊区蜀金路1号金沙万瑞C座一层wowo超市,成都,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
204,西村5号店,(No.1312),青羊区贝森北路5号一层大堂,成都,08:00-19:00,08/01/21 07:10,自运营,luckin coffee,
205,三泰魔方广场店,(No.6110),金牛区蜀西路42号三泰科技魔方创意园C区1栋二层,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
206,优品道曦岸店,(No.1757),青羊区优品街77号附29号一层,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
207,卧龙晓城店,(No.1907),青羊区青羊大道288号附8号一层,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
208,金楠天街店,(No.1827),武侯区晋阳路403号金楠天街A馆一层星河酒店,成都,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
209,光华仁和春天百货店,(No.1758),青羊区二环路西二段19号仁和·春天广场C座一层大堂,成都,07:30-19:00,08/01/21 07:10,自运营,luckin coffee,
210,金科双楠店,(No.1604),武侯区二环路西一段84号一层128号 ,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
211,简悦逸致酒店店,(No.1830),武侯区永顺路28号附13号简悦逸致酒店一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
212,浣花香店,(No.3705),青羊区青羊上街336号乐地浣花香大厦一层大堂,成都,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
213,红牌楼广场店,(No.3015),武侯区佳灵路3号附7号红牌楼家乐福一层,成都,08:30-21:30,08/01/21 07:10,自运营,luckin coffee,
214,中国移动高升桥店,(No.4744),武侯区高升桥路1号移动营业厅内,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
215,润邦国际酒店店,(No.2774),金牛区蜀汉路249号润邦国际酒店底商,成都,08:00-21:00,08/01/21 07:10,自运营,luckin coffee,
216,龙湖西宸天街店,(No.3247),金牛区花照壁西顺街399号龙湖西宸天街写字楼一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
217,四威大厦店,(No.0952),金牛区泰安里营门口路88号四威大厦A座一层大堂,成都,09:00-18:00,08/01/21 07:10,自运营,luckin coffee,
218,TIFO研究院店,(No.2035),金牛区金科东路50号国宾总部基地4栋三层,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
219,创想中心店,(No.2271),金牛区北三段一段221号华侨城·创想中心一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
220,花园城酒店店,(No.1242),锦江区盐市口大业路8号成都花园城酒店一层大堂,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
221,无里创意工厂店,(No.1868),金牛区花牌坊街40号无里创意工厂一层,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
222,银海中心店,(No.6591),金牛区一环路北四段108号附7-8号,成都,10:00-19:30,08/01/21 07:10,自运营,luckin coffee,
223,红星路创意园店,(No.0937),锦江区红星路一段35号附1号A1红星路创意园1号楼一层106号,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
224,成都世茂大厦店,(No.4679),成华区猛追湾横街99号世茂大厦一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
225,赛格广场店,(No.0851),青羊区太升路222号赛格广场一层大堂,成都,10:00-18:30,08/01/21 07:10,自运营,luckin coffee,
226,凯龙财富大厦店,(No.0962),成华区府青路二段2号凯龙财富大厦一层大堂,成都,08:00-18:30,08/01/21 07:10,自运营,luckin coffee,
227,成都传媒大厦店,(No.4798),锦江区红星路159号传媒大厦二层 ,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
228,绿洲大酒店店,(No.2689),青羊区忠烈祠西街99号绿洲大酒店一层大堂,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
229,冠城广场店,(No.7132),青羊区顺城街308号冠城广场一层,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
230,宏达国际广场店,(No.6520),青羊区汪家拐街道宏达国际广场一层,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
231,高速大厦店,(No.2423),武侯区洗面桥街30号高速大厦A座一层大堂,成都,07:30-18:00,08/01/21 07:10,自运营,luckin coffee,
232,汇日央扩国际广场店,(No.2512),武侯区人民南路三段2号汇日央扩国际广场一层大堂,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
233,国贸时尚汇店,(No.2034),武侯区玉林街道洗面桥街20号国贸时尚汇一层,成都,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
234,汇龙湾广场店,(No.1089),金牛区沙湾路1号附7号汇龙湾广场一层1楼大堂,成都,09:30-18:00,08/01/21 07:10,自运营,luckin coffee,
235,龙湖上城店,(No.7186),金牛区人民北路一段12号龙湖·上城A馆-B1-22,成都,10:00-21:30,08/01/21 07:10,自运营,luckin coffee,
236,环球广场店,(No.2036),金牛区一环路北一段61号环球广场一层,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
237,金牛万达广场店,(No.6826),金牛区一环路北三段1号金牛万达广场B1楼6826号,成都,10:00-21:30,08/01/21 07:10,自运营,luckin coffee,
238,恒创太平洋购物中心店,(No.3118),郫都区东大街699号恒创太平洋购物中心底商,成都,10:00-20:00,08/01/21 07:10,自运营,luckin coffee,
239,郫都万达广场店,(No.A0917),郫都区郫筒街道望丛东路117附108号,成都,09:00-21:30,08/01/21 07:10,代运营,luckin coffee,
240,四川大学华西医院上锦医院店,(No.4425),高新区尚锦路241号上锦医院1栋一层119号,成都,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
241,谢威中心店,(No.7178),武侯区德华路333号谢威中心一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
242,美年广场店,(No.7011),高新区天府大道中段美年广场B座一层7号01,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
243,阿里巴巴西部基地店,(No.4709),高新区益州大道1999号15栋阿里中心大厦1层,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
244,汇点广场店,(No.1445),武侯区武侯大道顺江段77号城置汇点写字楼2座一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
245,银泰城店,(No.0426),武侯区益州大道1999号银泰城18栋二层211号,成都,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
246,海特国际广场店,(No.2444),武侯区科园南路1号海特国际广场2号楼一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
247,成都中海国际中心店,(No.3717),高新区交子大道533号附136号中海国际中心底商,成都,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
248,仁和新城购物中心4F店,(No.7280),武侯区府城大道西段505号仁和新城四层小米盈家,成都,10:30-21:30,08/01/21 07:10,自运营,luckin coffee,
249,天府新谷店,(No.0724),高新区府城大道西段399号天府新谷7栋一层105号,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
250,大合仓星商店,(No.4768),武侯区星狮路818号4-3-107天合智能一楼大堂,成都,08:30-19:30,08/01/21 07:10,自运营,luckin coffee,
251,天府软件园B区店,(No.6553),高新区天华1路99号百食集食堂一层B1-C7号,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
252,天府软件园A区店,(No.2944),高新区天府大道中段765号天府软件园A区9栋底商,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
253,世纪城天鹅湖店,(No.6007),高新区天府大道中段177号25栋一层23号,成都,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
254,新希望国际C座店,(No.7104),高新区吉泰三路8号新希望国际C座一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
255,长虹科技大厦店,(No.7213),武侯区吉泰路102号长虹科技大厦B座一层01号,成都,08:30-18:00,08/01/21 07:10,自运营,luckin coffee,
256,成都金融服务中心店,(No.2791),高新区天府四街300号金融服务中心2号食堂一层,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
257,OCG国际中心店,(No.1729),武侯区天府四街158号OCG国际中心B座一层大堂,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
258,丰尚商务港店,(No.0912),武侯区永丰路49号丰尚商务港一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
259,东方希望大厦店,(No.0733),高新区高朋大道3号东方希望大厦一层大堂,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
260,航利中心店,(No.0579),高新区科园二路10号航利中心2栋1单元一层1号,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
261,凯乐国际店,(No.2709),高新区九兴大道14号凯乐国际2栋1单元一层,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
262,富森美家居店,(No.3686),高新区盛和二路18号富森美家居3号店家居附楼一层步行街19A号,成都,09:00-19:00,08/01/21 07:10,自运营,luckin coffee,
263,安格斯国际中心店,(No.7193),武侯区益州大道北段366号安格斯国际中心一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
264,下一站都市店,(No.4269),武侯区武阳大道三段5号附6号,成都,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
265,保利双子塔店,(No.2400),武侯区领事馆路7号保利中心双子塔北塔一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
266,保利商业街店,(No.1258),武侯区锦绣路1号保利中心C座一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
267,电建大厦泛悦国际店,(No.1278),武侯区长荣路60号龙湖冠寓一层大堂,成都,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
268,新希望大厦大堂店,(No.7220),武侯区人民南路四段45号新希望大厦一层大堂,成都,08:00-19:00,08/01/21 07:10,自运营,luckin coffee,
269,中信银行锦绣店,(No.1147),武侯区人民南路四段47号中信银行一层大堂,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
270,世外桃源店,(No.0273),武侯区科华北路69号世外桃源广场B座一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
271,新世纪商业中心店,(No.0934),武侯区一环路南二段2号磨子桥新世纪花园东楼一单元一层大堂,成都,07:00-21:00,08/01/21 07:10,自运营,luckin coffee,
272,香格里拉中心店,(No.2264),锦江区滨江东路9号香格里拉中心写字楼一层大堂,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
273,成都理想中心店,(No.A1235),高新区天益街38号4栋1层附19号,成都,09:30-18:00,08/01/21 07:10,代运营,luckin coffee,
274,城南天府店,(No.2424),武侯区盛和一路66号城南天府一层大堂,成都,今日休息中,08/01/21 07:10,自运营,luckin coffee,
275,大鼎世纪广场店,(No.0849),武侯区天仁路387号大鼎世纪广场一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
276,凯德天府店,(No.6876),高新区天仁路388号凯德天府商场负一层永辉超市,成都,08:00-21:30,08/01/21 07:10,自运营,luckin coffee,
277,中航城市广场店,(No.0611),高新区天晖南街169号中航城市广场写字楼一层大堂,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
278,九方购物中心店,(No.6511),高新区府城大道中段88号1栋L6层L613-1101号,成都,10:00-21:00,08/01/21 07:10,自运营,luckin coffee,
279,朝阳朗香广场店,(No.1237),金牛区金沙横街169号朝阳朗香广场4号楼一层,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
280,金牛凯德广场B1店,(No.7093),金牛区交大路183号金牛凯德广场负一层,成都,10:00-21:30,08/01/21 07:10,自运营,luckin coffee,
281,金牛政务中心店,(No.2834),金牛区一品天下大街995号金牛政务中心底商,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
282,西南交通大学店,(No.3008),金牛区九里堤中路新2号西南交大科技大厦一层12号,成都,08:00-18:00,08/01/21 07:10,自运营,luckin coffee,
283,龙湖北城天街店,(No.3268),金牛区五块石路1号龙湖北城天街购物广场南馆一层,成都,10:00-21:30,08/01/21 07:10,自运营,luckin coffee,
284,东立国际广场店,(No.4696),成华区羊子山路68号B栋7Fresh楼商业一层06号,成都,08:00-20:00,08/01/21 07:10,自运营,luckin coffee,
285,金牛万达B座店,(No.0350),金牛区人民北路二段168号万达写字楼B座一层大堂,成都,07:30-18:30,08/01/21 07:10,自运营,luckin coffee,
286,瑞安中心店,(No.0732),金牛区二环路北四段89号瑞安城中汇一层V21号,成都,08:30-21:00,08/01/21 07:10,自运营,luckin coffee,
287,富森美圣象国际馆店,(No.3193),成华区熊猫大道富森美家居8区c101圣象国际馆底商,成都,09:00-19:00,08/01/21 07:10,自运营,luckin coffee,
288,青龙广场店,(No.3041),成华区龙绵街1666号青龙广场1栋一层21号商铺,成都,08:00-20:30,08/01/21 07:10,自运营,luckin coffee,
289,西华大学广场路店,(No.A1160),郫都区红光镇广场路北一段281号,成都,09:00-21:00,08/01/21 07:10,代运营,luckin coffee,
290,西华大学西华记忆店,(No.6465),金牛区金周路999号西华大学内西华记忆物业19号,成都,08:30-19:30,08/01/21 07:10,自运营,luckin coffee,
291,四川传媒学院艺体中心店,(No.4424),郫都区四川传媒学院艺体中心一层106号中影九州电影城内,成都,10:00-19:00,08/01/21 07:10,自运营,luckin coffee,
292,西南交通大学犀浦校区店,(No.A0116),郫都区犀浦镇犀安路999号西南交通大学犀浦校区二期BOT项目B3-210号,成都,08:00-18:00,08/01/21 07:10,代运营,luckin coffee,
293,中央华城花园城店,(No.6272),成华区杉板桥路699号中央华城花园城一楼底商1028商铺,成都,09:00-21:00,08/01/21 07:10,自运营,luckin coffee,
294,绿地468店,(No.2458),锦江区驿都西路316号绿地中心468锦峰写字楼一层大堂,成都,08:00-19:30,08/01/21 07:10,自运营,luckin coffee,
